證券代碼,年月,序號,法定人數,不足人數,進用人數,不足百分比
2317 鴻海,202304  ,1,2,2,0,100.00
2317 鴻海,202304  ,2,1,1,0,100.00
2317 鴻海,202304  ,3,3,2,1,66.67
2328 廣宇,202304  ,1,1,1,0,100.00
2330 台積電,202304  ,1,6,3,3,50.00
2330 台積電,202304  ,2,14,9,5,64.29
2340 台亞,202304  ,1,1,1,0,100.00
2340 台亞,202304  ,2,8,5,3,62.50
2345 智邦,202304  ,1,32,5,27,15.63
2347 聯強,202304  ,1,2,1,1,50.00
2348 海悅,202304  ,1,1,1,0,100.00
2348 海悅,202304  ,2,2,2,0,100.00
2348 海悅,202304  ,3,1,1,0,100.00
2350 環電,202304  ,1,41,11,30,26.83
2352 佳世達,202304  ,1,1,1,0,100.00
2352 佳世達,202304  ,2,1,1,0,100.00
2352 佳世達,202304  ,3,1,1,0,100.00
2352 佳世達,202304  ,4,1,1,0,100.00
2352 佳世達,202304  ,5,1,1,0,100.00
2352 佳世達,202304  ,6,1,1,0,100.00
2352 佳世達,202304  ,7,4,2,2,50.00
2353 宏碁,202304  ,1,3,3,0,100.00
2356 英業達,202304  ,1,60,6,54,10.00
2357 華碩,202304  ,1,14,7,7,50.00
2357 華碩,202304  ,2,2,1,1,50.00
2357 華碩,202304  ,3,86,4,82,4.65
2357 華碩,202304  ,4,58,5,53,8.62
2357 華碩,202304  ,5,1,1,0,100.00
2357 華碩,202304  ,6,3,2,1,66.67
2357 華碩,202304  ,7,76,5,71,6.58
2357 華碩,202304  ,8,1,1,0,100.00
2359 所羅門,202304  ,1,1,1,0,100.00
2359 所羅門,202304  ,2,3,1,2,33.33
2360 致茂,202304  ,1,1,1,0,100.00
2360 致茂,202304  ,2,19,2,17,10.53
2362 藍天,202304  ,1,6,2,4,33.33
2363 矽統,202304  ,1,1,1,0,100.00
2371 大同,202304  ,1,5,1,4,20.00
2371 大同,202304  ,2,1,1,0,100.00
2373 震旦行,202304  ,1,2,1,1,50.00
2373 震旦行,202304  ,2,2,2,0,100.00
2376 技嘉,202304  ,1,1,1,0,100.00
2376 技嘉,202304  ,2,6,5,1,83.33
2377 微星,202304  ,1,30,1,29,3.33
2379 瑞昱,202304  ,1,50,9,41,18.00
2382 廣達,202304  ,1,2,2,0,100.00
2385 群光,202304  ,1,1,1,0,100.00
2387 精元,202304  ,1,2,2,0,100.00
2393 億光,202304  ,1,13,8,5,61.54
2409 友達,202304  ,1,1,1,0,100.00
2409 友達,202304  ,2,1,1,0,100.00
2409 友達,202304  ,3,3,1,2,33.33
2409 友達,202304  ,4,6,1,5,16.67
2412 中華電,202304  ,1,11,6,5,54.55
2412 中華電,202304  ,2,14,1,13,7.14
2430 燦坤,202304  ,1,2,2,0,100.00
2438 翔耀,202304  ,1,1,1,0,100.00
2441 超豐,202304  ,1,41,7,34,17.07
2442 新美齊,202304  ,1,1,1,0,100.00
2448 晶電,202304  ,1,1,1,0,100.00
2448 晶電,202304  ,2,2,1,1,50.00
2454 聯發科,202304  ,1,8,6,2,75.00
2455 全新,202304  ,1,3,1,2,33.33
2457 飛宏,202304  ,1,3,2,1,66.67
2458 義隆,202304  ,1,10,4,6,40.00
2459 敦吉,202304  ,1,1,1,0,100.00
2471 資通,202304  ,1,2,1,1,50.00
2472 立隆電,202304  ,1,1,1,0,100.00
2477 美隆電,202304  ,1,2,1,1,50.00
2480 敦陽科,202304  ,1,6,4,2,66.67
2480 敦陽科,202304  ,2,1,1,0,100.00
2481 強茂,202304  ,1,15,2,13,13.33
2481 強茂,202304  ,2,2,1,1,50.00
2486 一詮,202304  ,1,8,1,7,12.50
2495 普安,202304  ,1,3,2,1,66.67
2498 宏達電,202304  ,1,5,4,1,80.00
2498 宏達電,202304  ,2,11,1,10,9.09
2498 宏達電,202304  ,3,1,1,0,100.00
2501 國建,202304  ,1,1,1,0,100.00
2514 龍邦,202304  ,1,2,2,0,100.00
2515 中工,202304  ,1,14,7,7,50.00
2520 冠德,202304  ,1,9,2,7,22.22
2523 德寶,202304  ,1,2,1,1,50.00
2526 大陸,202304  ,1,3,2,1,66.67
2534 宏盛,202304  ,1,1,1,0,100.00
2535 達欣工,202304  ,1,1,1,0,100.00
2540 愛山林,202304  ,1,1,1,0,100.00
2542 興富發,202304  ,1,2,1,1,50.00
2542 興富發,202304  ,2,2,1,1,50.00
2543 皇昌,202304  ,1,15,3,12,20.00
2545 皇翔,202304  ,1,1,1,0,100.00
2546 根基,202304  ,1,9,2,7,22.22
2548 華固,202304  ,1,1,1,0,100.00
2549 遠揚建設,202304  ,1,4,1,3,25.00
2577 亞昕開發,202304  ,1,1,1,0,100.00
2597 潤弘,202304  ,1,9,4,5,44.44
2597 潤弘,202304  ,2,1,1,0,100.00
2597 潤弘,202304  ,3,3,2,1,66.67
2608 嘉里大榮,202304  ,1,1,1,0,100.00
2610 華航,202304  ,1,7,1,6,14.29
2610 華航,202304  ,2,1,1,0,100.00
2610 華航,202304  ,3,7,3,4,42.86
2704 國賓,202304  ,1,1,1,0,100.00
2716 長榮國際,202304  ,1,1,1,0,100.00
2762 世界健身-KY,202304  ,1,1,1,0,100.00
2807 渣打銀行,202304  ,1,24,3,21,12.50
2809 京城銀,202304  ,1,10,1,9,10.00
2812 台中銀,202304  ,1,1,1,0,100.00
2812 台中銀,202304  ,2,1,1,0,100.00
2834 臺企銀,202304  ,1,2,1,1,50.00
2838 聯邦銀,202304  ,1,1,1,0,100.00
2845 遠東銀,202304  ,1,25,4,21,16.00
2849 安泰銀,202304  ,1,14,2,12,14.29
2854 寶來證,202304  ,1,3,1,2,33.33
2858 中租迪和,202304  ,1,21,3,18,14.29
2858 中租迪和,202304  ,2,5,1,4,20.00
2880 華南金,202304  ,1,80,4,76,5.00
2880 華南金,202304  ,2,1,1,0,100.00
2880 華南金,202304  ,3,1,1,0,100.00
2882 國泰金,202304  ,1,9,2,7,22.22
2882 國泰金,202304  ,2,7,2,5,28.57
2883 凱基金,202304  ,1,2,2,0,100.00
2883 凱基金,202304  ,2,1,1,0,100.00
2884 玉山金,202304  ,1,1,1,0,100.00
2884 玉山金,202304  ,2,3,3,0,100.00
2885 元大金,202304  ,1,3,1,2,33.33
2885 元大金,202304  ,2,1,1,0,100.00
2885 元大金,202304  ,3,14,2,12,14.29
2886 兆豐金,202304  ,1,1,1,0,100.00
2887 台新金,202304  ,1,12,1,11,8.33
2890 永豐金,202304  ,1,1,1,0,100.00
2892 第一金,202304  ,1,1,1,0,100.00
2903 遠百,202304  ,1,2,1,1,50.00
2904 匯僑,202304  ,1,1,1,0,100.00
2906 高林,202304  ,1,2,1,1,50.00
2906 高林,202304  ,2,1,1,0,100.00
2906 高林,202304  ,3,1,1,0,100.00
2906 高林,202304  ,4,1,1,0,100.00
2908 特力,202304  ,1,1,1,0,100.00
2915 潤泰全,202304  ,1,3,2,1,66.67
3008 大立光,202304  ,1,74,4,70,5.41
3013 晟銘電,202304  ,1,1,1,0,100.00
3014 聯陽,202304  ,1,4,2,2,50.00
3016 嘉晶,202304  ,1,7,1,6,14.29
3029 零壹,202304  ,1,1,1,0,100.00
3032 偉訓,202304  ,1,1,1,0,100.00
3033 威健,202304  ,1,4,2,2,50.00
3036 文曄,202304  ,1,9,6,3,66.67
3036 文曄,202304  ,2,1,1,0,100.00
3045 台灣大,202304  ,1,1,1,0,100.00
3057 喬鼎,202304  ,1,1,1,0,100.00
3059 華晶科,202304  ,1,1,1,0,100.00
3074 群環,202304  ,1,2,1,1,50.00
3097 拍檔,202304  ,1,1,1,0,100.00
3105 穩懋,202304  ,1,32,10,22,31.25
3131 弘塑,202304  ,1,1,1,0,100.00
3163 波若威,202304  ,1,1,1,0,100.00
3168 眾福科,202304  ,1,1,1,0,100.00
3176 基亞,202304  ,1,1,1,0,100.00
3189 景碩,202304  ,1,58,5,53,8.62
3217 優群,202304  ,1,1,1,0,100.00
3218 大學光,202304  ,1,2,1,1,50.00
3231 緯創,202304  ,1,114,16,98,14.04
3231 緯創,202304  ,2,1,1,0,100.00
3231 緯創,202304  ,3,30,5,25,16.67
3234 光環,202304  ,1,3,2,1,66.67
3260 威剛,202304  ,1,7,2,5,28.57
3264 欣銓,202304  ,1,8,2,6,25.00
3265 台星科,202304  ,1,8,1,7,12.50
3293 鈊象,202304  ,1,10,1,9,10.00
3294 英濟,202304  ,1,3,1,2,33.33
3296 勝德,202304  ,1,1,1,0,100.00
3317 尼克森,202304  ,1,1,1,0,100.00
3322 建舜電,202304  ,1,1,1,0,100.00
3323 加百裕,202304  ,1,3,1,2,33.33
3324 雙鴻,202304  ,1,2,2,0,100.00
3345 慶良,202304  ,1,1,1,0,100.00
3360 尚立,202304  ,1,1,1,0,100.00
3373 熱映,202304  ,1,1,1,0,100.00
3376 新日興,202304  ,1,20,2,18,10.00
3402 漢科,202304  ,1,5,2,3,40.00
3437 榮創,202304  ,1,7,1,6,14.29
3443 創意,202304  ,1,6,3,3,50.00
3444 利機,202304  ,1,1,1,0,100.00
3447 展達,202304  ,1,1,1,0,100.00
3454 晶睿,202304  ,1,12,8,4,66.67
3454 晶睿,202304  ,2,12,1,11,8.33
3474 台灣美光,202304  ,1,29,4,25,13.79
3505 聯線上,202304  ,1,3,1,2,33.33
3515 華擎,202304  ,1,1,1,0,100.00
3515 華擎,202304  ,2,2,1,1,50.00
3515 華擎,202304  ,3,3,2,1,66.67
3527 聚積,202304  ,1,2,1,1,50.00
3529 力旺,202304  ,1,2,1,1,50.00
3532 台勝科,202304  ,1,15,5,10,33.33
3565 奧圖碼,202304  ,1,1,1,0,100.00
3573 穎台,202304  ,1,1,1,0,100.00
3576 聯合再生,202304  ,1,1,1,0,100.00
3588 通嘉,202304  ,1,1,1,0,100.00
3605 宏致,202304  ,1,6,1,5,16.67
3673 TPK-KY,202304  ,1,1,1,0,100.00
3680 家登,202304  ,1,1,1,0,100.00
3694 海華,202304  ,1,1,1,0,100.00
3701 大眾控,202304  ,1,3,1,2,33.33
3702 大聯大,202304  ,1,1,1,0,100.00
3703 欣陸,202304  ,1,3,2,1,66.67
3707 漢磊,202304  ,1,7,1,6,14.29
3711 日月光投控,202304  ,1,41,11,30,26.83
3714 富采,202304  ,1,1,1,0,100.00
3714 富采,202304  ,2,2,1,1,50.00
3716 中化控股,202304  ,1,4,2,2,50.00
3716 中化控股,202304  ,2,2,2,0,100.00
4103 百略,202304  ,1,1,1,0,100.00
4104 佳醫,202304  ,1,2,2,0,100.00
4114 健喬,202304  ,1,4,4,0,100.00
4116 明基醫,202304  ,1,1,1,0,100.00
4121 優盛,202304  ,1,1,1,0,100.00
4129 聯合,202304  ,1,6,1,5,16.67
4133 亞諾法,202304  ,1,1,1,0,100.00
4147 中裕,202304  ,1,1,1,0,100.00
4164 承業醫,202304  ,1,1,1,0,100.00
4171 瑞基,202304  ,1,1,1,0,100.00
4173 久裕,202304  ,1,2,2,0,100.00
4180 保盛藥業,202304  ,1,2,1,1,50.00
4423 仁宗蕾絲,202304  ,1,1,1,0,100.00
4433 興采,202304  ,1,4,1,3,25.00
4438 廣越,202304  ,1,2,1,1,50.00
4550 長佳,202304  ,1,1,1,0,100.00
4707 磐亞,202304  ,1,1,1,0,100.00
4707 磐亞,202304  ,2,1,1,0,100.00
4749 新應材,202304  ,1,2,2,0,100.00
4755 三福化,202304  ,1,3,1,2,33.33
4938 和碩,202304  ,1,86,4,82,4.65
4938 和碩,202304  ,2,58,5,53,8.62
4938 和碩,202304  ,3,1,1,0,100.00
4938 和碩,202304  ,4,2,1,1,50.00
4938 和碩,202304  ,5,1,1,0,100.00
4938 和碩,202304  ,6,3,2,1,66.67
4960 誠美材,202304  ,1,10,7,3,70.00
4979 華星光,202304  ,1,4,1,3,25.00
4985 富相,202304  ,1,1,1,0,100.00
5011 久陽,202304  ,1,2,1,1,50.00
5213 亞昕,202304  ,1,1,1,0,100.00
5213 亞昕,202304  ,2,1,1,0,100.00
5228 鈺鎧,202304  ,1,2,2,0,100.00
5243 乙盛-KY,202304  ,1,1,1,0,100.00
5258 虹堡,202304  ,1,4,1,3,25.00
5262 立達,202304  ,1,1,1,0,100.00
5274 信驊,202304  ,1,1,1,0,100.00
5277 葳天,202304  ,1,2,1,1,50.00
5289 宜鼎,202304  ,1,1,1,0,100.00
5321 美而快,202304  ,1,1,1,0,100.00
5324 士開,202304  ,1,1,1,0,100.00
5371 中光電,202304  ,1,1,1,0,100.00
5388 中磊,202304  ,1,18,3,15,16.67
5392 能率,202304  ,1,1,1,0,100.00
5434 崇越,202304  ,1,1,1,0,100.00
5434 崇越,202304  ,2,4,2,2,50.00
5434 崇越,202304  ,3,1,1,0,100.00
5443 均豪,202304  ,1,4,3,1,75.00
5457 宣德,202304  ,1,1,1,0,100.00
5469 瀚宇博,202304  ,1,1,1,0,100.00
5478 智冠,202304  ,1,1,1,0,100.00
5483 中美晶,202304  ,1,7,2,5,28.57
5483 中美晶,202304  ,2,4,1,3,25.00
5498 凱崴,202304  ,1,1,1,0,100.00
5511 德昌,202304  ,1,5,1,4,20.00
5522 遠雄,202304  ,1,4,3,1,75.00
5827 華泰銀行,202304  ,1,7,2,5,28.57
5830 三信銀行,202304  ,1,11,1,10,9.09
5838 華銀,202304  ,1,80,4,76,5.00
5844 一銀,202304  ,1,1,1,0,100.00
5862 板信銀,202304  ,1,13,1,12,7.69
5870 花旗台灣,202304  ,1,41,6,35,14.63
5871 中租-KY,202304  ,1,21,3,18,14.29
5871 中租-KY,202304  ,2,5,1,4,20.00
5874 南山人壽,202304  ,1,15,1,14,6.67
5874 南山人壽,202304  ,2,7,2,5,28.57
5876 上海商銀,202304  ,1,28,3,25,10.71
5903 全家,202304  ,1,12,1,11,8.33
6005 群益證,202304  ,1,6,2,4,33.33
6008 凱基證,202304  ,1,1,1,0,100.00
6023 元大期,202304  ,1,3,1,2,33.33
6026 福邦證,202304  ,1,2,1,1,50.00
6105 瑞傳,202304  ,1,1,1,0,100.00
6111 大宇資,202304  ,1,1,1,0,100.00
6112 邁達特,202304  ,1,1,1,0,100.00
6112 邁達特,202304  ,2,1,1,0,100.00
6120 達運,202304  ,1,6,1,5,16.67
6121 新普,202304  ,1,1,1,0,100.00
6121 新普,202304  ,2,2,2,0,100.00
6121 新普,202304  ,3,3,1,2,33.33
6138 茂達,202304  ,1,1,1,0,100.00
6138 茂達,202304  ,2,2,2,0,100.00
6139 亞翔,202304  ,1,28,12,16,42.86
6146 耕興,202304  ,1,7,3,4,42.86
6148 驊宏資,202304  ,1,1,1,0,100.00
6151 晉倫,202304  ,1,1,1,0,100.00
6153 嘉聯益,202304  ,1,25,2,23,8.00
6174 安碁,202304  ,1,2,1,1,50.00
6175 立敦,202304  ,1,1,1,0,100.00
6177 達麗,202304  ,1,1,1,0,100.00
6177 達麗,202304  ,2,1,1,0,100.00
6180 橘子,202304  ,1,1,1,0,100.00
6180 橘子,202304  ,2,4,1,3,25.00
6188 廣明,202304  ,1,2,2,0,100.00
6191 精成科,202304  ,1,1,1,0,100.00
6202 盛群,202304  ,1,4,2,2,50.00
6203 海韻電,202304  ,1,1,1,0,100.00
6208 日揚,202304  ,1,1,1,0,100.00
6213 聯茂,202304  ,1,4,1,3,25.00
6214 精誠,202304  ,1,1,1,0,100.00
6214 精誠,202304  ,2,1,1,0,100.00
6218 豪勉,202304  ,1,1,1,0,100.00
6221 晉泰,202304  ,1,2,1,1,50.00
6239 力成,202304  ,1,10,6,4,60.00
6239 力成,202304  ,2,41,7,34,17.07
6243 迅杰,202304  ,1,1,1,0,100.00
6245 立端,202304  ,1,7,1,6,14.29
6257 矽格,202304  ,1,8,1,7,12.50
6269 台郡,202304  ,1,1,1,0,100.00
6271 同欣電,202304  ,1,26,5,21,19.23
6285 啟碁,202304  ,1,71,11,60,15.49
6409 旭隼,202304  ,1,1,1,0,100.00
6414 樺漢,202304  ,1,1,1,0,100.00
6416 瑞祺電通,202304  ,1,1,1,0,100.00
6432 今展科,202304  ,1,1,1,0,100.00
6435 大中,202304  ,1,1,1,0,100.00
6438 迅得,202304  ,1,6,1,5,16.67
6456 GIS-KY,202304  ,1,6,2,4,33.33
6457 紘康,202304  ,1,1,1,0,100.00
6462 神盾,202304  ,1,2,1,1,50.00
6462 神盾,202304  ,2,1,1,0,100.00
6464 台數科,202304  ,1,1,1,0,100.00
6469 大樹,202304  ,1,20,3,17,15.00
6472 保瑞,202304  ,1,2,1,1,50.00
6475 岱煒,202304  ,1,1,1,0,100.00
6494 九齊,202304  ,1,1,1,0,100.00
6499 益安,202304  ,1,1,1,0,100.00
6510 精測,202304  ,1,11,6,5,54.55
6526 達發,202304  ,1,8,6,2,75.00
6531 愛普*,202304  ,1,1,1,0,100.00
6542 隆中,202304  ,1,1,1,0,100.00
6547 高端疫苗,202304  ,1,1,1,0,100.00
6568 宏觀,202304  ,1,1,1,0,100.00
6590 普鴻,202304  ,1,2,2,0,100.00
6592 和潤企業,202304  ,1,11,4,7,36.36
6614 資拓宏宇,202304  ,1,14,1,13,7.14
6635 瑞利智工,202304  ,1,1,1,0,100.00
6647 合迪,202304  ,1,5,1,4,20.00
6665 康聯生醫,202304  ,1,1,1,0,100.00
6669 緯穎,202304  ,1,30,5,25,16.67
6677 瑩碩生技,202304  ,1,1,1,0,100.00
6677 瑩碩生技,202304  ,2,1,1,0,100.00
6680 鑫創電子,202304  ,1,1,1,0,100.00
6697 東捷資訊,202304  ,1,1,1,0,100.00
6698 旭暉應材,202304  ,1,2,1,1,50.00
6708 天擎,202304  ,1,1,1,0,100.00
6712 長聖,202304  ,1,1,1,0,100.00
6716 應廣,202304  ,1,1,1,0,100.00
6719 力智,202304  ,1,2,1,1,50.00
6723 傑智環境,202304  ,1,1,1,0,100.00
6735 美達科技,202304  ,1,1,1,0,100.00
6738 鼎恒,202304  ,1,1,1,0,100.00
6751 智聯服務,202304  ,1,3,3,0,100.00
6775 穎台科技,202304  ,1,3,3,0,100.00
6781 AES-KY,202304  ,1,1,1,0,100.00
6781 AES-KY,202304  ,2,2,2,0,100.00
6792 詠業,202304  ,1,4,1,3,25.00
6793 天力離岸,202304  ,1,5,5,0,100.00
6797 圓點奈米,202304  ,1,2,2,0,100.00
6826 和淞,202304  ,1,8,2,6,25.00
6830 汎銓,202304  ,1,4,4,0,100.00
6841 長佳智能,202304  ,1,1,1,0,100.00
6845 仲信資融,202304  ,1,5,1,4,20.00
6856 鑫傳,202304  ,1,1,1,0,100.00
6858 愛比科技,202304  ,1,1,1,0,100.00
6873 泓德能源,202304  ,1,1,1,0,100.00
6877 鏵友益,202304  ,1,1,1,0,100.00
6886 遠東生技,202304  ,1,1,1,0,100.00
6903 巨漢,202304  ,1,1,1,0,100.00
6910 德鴻,202304  ,1,1,1,0,100.00
6911 群運,202304  ,1,1,1,0,100.00
6925 意藍,202304  ,1,1,1,0,100.00
6928 攸泰科技,202304  ,1,3,1,2,33.33
6944 兆聯實業,202304  ,1,2,1,1,50.00
6944 兆聯實業,202304  ,2,2,1,1,50.00
6947 台鎔科技,202304  ,1,1,1,0,100.00
6953 家碩,202304  ,1,1,1,0,100.00
6958 日盛台駿,202304  ,1,4,1,3,25.00
6980 鐳洋科技,202304  ,1,1,1,0,100.00
7452 乂迪生,202304  ,1,1,1,0,100.00
7530 鋒魁科技,202304  ,1,1,1,0,100.00
7555 美萌,202304  ,1,1,1,0,100.00
7631 聚賢研發-創,202304  ,1,1,1,0,100.00
7704 明遠精密,202304  ,1,1,1,0,100.00
7706 宏碁創達,202304  ,1,3,3,0,100.00
7708 全家餐飲,202304  ,1,12,1,11,8.33
7710 東擎科技,202304  ,1,1,1,0,100.00
7711 永擎,202304  ,1,2,1,1,50.00
7722 LINEPAY,202304  ,1,1,1,0,100.00
7725 列特博,202304  ,1,1,1,0,100.00
7739 藍新科技,202304  ,1,1,1,0,100.00
7789 開展,202304  ,1,1,1,0,100.00
7797 Q Burger,202304  ,1,10,5,5,50.00
7801 華芸科技,202304  ,1,1,1,0,100.00
7822 倍利科,202304  ,1,1,1,0,100.00
8024 佑華,202304  ,1,1,1,0,100.00
8028 昇陽半導體,202304  ,1,1,1,0,100.00
8032 光菱,202304  ,1,1,1,0,100.00
8044 網家,202304  ,1,1,1,0,100.00
8044 網家,202304  ,2,1,1,0,100.00
8046 南電,202304  ,1,9,4,5,44.44
8048 德勝,202304  ,1,1,1,0,100.00
8050 廣積,202304  ,1,1,1,0,100.00
8053 巨擘,202304  ,1,1,1,0,100.00
8054 安國,202304  ,1,1,1,0,100.00
8068 全達,202304  ,1,1,1,0,100.00
8071 能率網通,202304  ,1,1,1,0,100.00
8081 致新,202304  ,1,3,1,2,33.33
8091 翔名,202304  ,1,3,3,0,100.00
8099 大世科,202304  ,1,5,1,4,20.00
8114 振樺電,202304  ,1,1,1,0,100.00
8119 公信,202304  ,1,1,1,0,100.00
8163 達方,202304  ,1,4,1,3,25.00
8163 達方,202304  ,2,1,1,0,100.00
8163 達方,202304  ,3,4,2,2,50.00
8201 無敵,202304  ,1,1,1,0,100.00
8249 菱光,202304  ,1,1,1,0,100.00
8255 朋程,202304  ,1,4,1,3,25.00
8299 群聯,202304  ,1,36,12,24,33.33
8329 台視,202304  ,1,6,2,4,33.33
8338 麥寮汽電,202304  ,1,3,1,2,33.33
8358 金居,202304  ,1,3,3,0,100.00
8359 錢櫃,202304  ,1,1,1,0,100.00
8359 錢櫃,202304  ,2,1,1,0,100.00
8387 緯來電視,202304  ,1,3,1,2,33.33
8409 商之器,202304  ,1,1,1,0,100.00
8463 潤泰材,202304  ,1,1,1,0,100.00
8463 潤泰材,202304  ,2,3,2,1,66.67
8477 創業家,202304  ,1,1,1,0,100.00
8478 東哥遊艇,202304  ,1,7,1,6,14.29
8916 光隆,202304  ,1,1,1,0,100.00
8938 明安,202304  ,1,8,2,6,25.00
8942 森鉅,202304  ,1,1,1,0,100.00
8958 誠品,202304  ,1,7,3,4,42.86
8996 高力,202304  ,1,6,5,1,83.33
916665 爾必達,202304  ,1,75,12,63,16.00
916665 爾必達,202304  ,2,10,6,4,60.00
9904 寶成,202304  ,1,1,1,0,100.00
9911 櫻花,202304  ,1,1,1,0,100.00
9917 中保科,202304  ,1,1,1,0,100.00
9917 中保科,202304  ,2,1,1,0,100.00
9924 福興,202304  ,1,3,1,2,33.33
9933 中鼎,202304  ,1,46,10,36,21.74
9943 好樂迪,202304  ,1,1,1,0,100.00
9945 潤泰新,202304  ,1,9,4,5,44.44
9945 潤泰新,202304  ,2,1,1,0,100.00
9945 潤泰新,202304  ,3,1,1,0,100.00
9945 潤泰新,202304  ,4,3,2,1,66.67
9958 世紀鋼,202304  ,1,5,1,4,20.00
9968 華歌爾,202304  ,1,17,3,14,17.65
9971 立大開發,202304  ,1,1,1,0,100.00
B00029 富蘭克林投顧,202304  ,1,2,2,0,100.00
000700 兆豐證券,202305  ,1,1,1,0,100.00
000884 玉山證券,202305  ,1,3,3,0,100.00
000888 國泰證券,202305  ,1,9,2,7,22.22
000930 華南永昌證券,202305  ,1,1,1,0,100.00
000980 元大證券,202305  ,1,3,1,2,33.33
000980 元大證券,202305  ,2,14,1,13,7.14
1101 台泥,202305  ,1,3,2,1,66.67
1101 台泥,202305  ,2,1,1,0,100.00
1102 亞泥,202305  ,1,1,1,0,100.00
1201 味全,202305  ,1,4,1,3,25.00
1210 大成,202305  ,1,3,2,1,66.67
1215 卜蜂,202305  ,1,1,1,0,100.00
1216 統一,202305  ,1,1,1,0,100.00
1225 福懋油,202305  ,1,2,2,0,100.00
1227 佳格,202305  ,1,10,3,7,30.00
1232 大統益,202305  ,1,1,1,0,100.00
1233 天仁,202305  ,1,1,1,0,100.00
1235 興泰,202305  ,1,2,1,1,50.00
1235 興泰,202305  ,2,2,2,0,100.00
1303 南亞,202305  ,1,17,3,14,17.65
1303 南亞,202305  ,2,14,3,11,21.43
1303 南亞,202305  ,3,10,3,7,30.00
1304 台聚,202305  ,1,2,1,1,50.00
1308 亞聚,202305  ,1,2,1,1,50.00
1309 台達化,202305  ,1,2,1,1,50.00
1310 台苯,202305  ,1,1,1,0,100.00
1312 國喬,202305  ,1,3,1,2,33.33
1313 聯成,202305  ,1,1,1,0,100.00
1321 大洋,202305  ,1,1,1,0,100.00
1324 地球,202305  ,1,2,1,1,50.00
1326 台化,202305  ,1,3,1,2,33.33
1326 台化,202305  ,2,1,1,0,100.00
1402 遠東新,202305  ,1,4,1,3,25.00
1409 新纖,202305  ,1,4,1,3,25.00
1419 新紡,202305  ,1,3,2,1,66.67
1440 南紡,202305  ,1,5,3,2,60.00
1440 南紡,202305  ,2,4,2,2,50.00
1452 宏益,202305  ,1,2,1,1,50.00
1464 得力,202305  ,1,1,1,0,100.00
1477 聚陽,202305  ,1,1,1,0,100.00
1490 台灣維達衛生用品,202305  ,1,1,1,0,100.00
1490 台灣維達衛生用品,202305  ,2,1,1,0,100.00
1503 士電,202305  ,1,10,3,7,30.00
1503 士電,202305  ,2,5,4,1,80.00
1512 瑞利,202305  ,1,1,1,0,100.00
1548 信昌機械,202305  ,1,8,1,7,12.50
1550 台全電機,202305  ,1,16,4,12,25.00
1555 維輪實業,202305  ,1,2,2,0,100.00
1566 捷邦,202305  ,1,1,1,0,100.00
1701 中化,202305  ,1,4,1,3,25.00
1701 中化,202305  ,2,2,2,0,100.00
1702 南僑,202305  ,1,3,1,2,33.33
1702 南僑,202305  ,2,2,1,1,50.00
1711 永光,202305  ,1,1,1,0,100.00
1716 永信藥品,202305  ,1,1,1,0,100.00
1718 中纖,202305  ,1,1,1,0,100.00
1718 中纖,202305  ,2,1,1,0,100.00
1724 台硝,202305  ,1,1,1,0,100.00
1730 花仙子,202305  ,1,1,1,0,100.00
1731 美吾華,202305  ,1,1,1,0,100.00
1736 喬山,202305  ,1,12,2,10,16.67
1762 中化生,202305  ,1,3,1,2,33.33
1763 奇美實業,202305  ,1,20,1,19,5.00
1763 奇美實業,202305  ,2,10,6,4,60.00
1764 長春石化,202305  ,1,9,3,6,33.33
1764 長春石化,202305  ,2,34,1,33,2.94
1765 長春樹脂,202305  ,1,21,2,19,9.52
1766 大連化工,202305  ,1,9,3,6,33.33
1768 欣彰天然氣,202305  ,1,2,1,1,50.00
1780 立弘,202305  ,1,1,1,0,100.00
1787 福盈科,202305  ,1,1,1,0,100.00
1788 杏昌,202305  ,1,1,1,0,100.00
1788 杏昌,202305  ,2,2,1,1,50.00
1795 美時,202305  ,1,6,1,5,16.67
1808 潤隆,202305  ,1,2,1,1,50.00
1817 凱撒衛,202305  ,1,1,1,0,100.00
1904 正隆,202305  ,1,3,1,2,33.33
1907 永豐餘,202305  ,1,1,1,0,100.00
2002 中鋼,202305  ,1,5,1,4,20.00
2002 中鋼,202305  ,2,96,13,83,13.54
2002 中鋼,202305  ,3,6,2,4,33.33
2002 中鋼,202305  ,4,6,2,4,33.33
2002 中鋼,202305  ,5,32,4,28,12.50
2002 中鋼,202305  ,6,4,3,1,75.00
2012 春雨,202305  ,1,5,1,4,20.00
2013 中鋼構,202305  ,1,4,3,1,75.00
2017 官田鋼,202305  ,1,1,1,0,100.00
2023 燁輝,202305  ,1,3,2,1,66.67
2031 新光鋼,202305  ,1,1,1,0,100.00
2031 新光鋼,202305  ,2,2,1,1,50.00
2038 海光,202305  ,1,1,1,0,100.00
2068 優頻,202305  ,1,1,1,0,100.00
2103 台橡,202305  ,1,6,3,3,50.00
2104 國際中橡,202305  ,1,3,2,1,66.67
2201 裕隆,202305  ,1,2,2,0,100.00
2201 裕隆,202305  ,2,1,1,0,100.00
2207 和泰車,202305  ,1,11,4,7,36.36
2222 桃苗汽車,202305  ,1,19,1,18,5.26
2227 裕日車,202305  ,1,3,1,2,33.33
2247 汎德永業,202305  ,1,1,1,0,100.00
